0,149.48,131.15,10.584,6.1494,67.607,88.488,119.64,115.59,-2.5566,-3.4055,171.99,171.28,23.159,26.094,18.842,0,-8.8839,0,-0.0080441,-0.1578,-0.25342,0.073682,0.23514,-0.28844,0,0,0,0,0,0,0.059547,0.098226,0.047904,-0.022549,0.087302,0.065527,-0.032164,0.077976,8.9574,-7.0261
-0.88993,153.69,135.17,9.2634,6.0055,63.077,85.118,118.52,113.88,-2.5826,-3.4157,172.26,171.77,23.436,26.267,20.377,184.27,-6.2081,321.1,0.00015214,-0.15591,-0.25447,0.085537,0.2366,-0.28631,0.98355,0.22722,-0.12531,1.4226,0.17571,0.25654,0.064462,0.10163,0.050041,-0.022602,0.091827,0.066838,-0.03171,0.079381,9.5619,-6.9586
-0.8611,157.72,139.13,8.053,5.896,58.756,81.803,117.49,112.23,-2.6239,-3.4639,172.48,172.18,23.708,26.467,21.848,176.43,-3.5872,314.51,0.0078606,-0.15395,-0.25568,0.096991,0.238,-0.28414,0.92501,0.23581,-0.14507,1.3744,0.16781,0.26043,0.069139,0.10489,0.052206,-0.022702,0.096049,0.06808,-0.031199,0.080733,10.15,-6.8728
-0.80511,161.49,142.95,6.9869,5.8292,54.758,78.578,116.58,110.67,-2.6888,-3.5646,172.62,172.47,23.971,26.694,23.212,163.7,-1.0947,299.11,0.014725,-0.15193,-0.25711,0.10769,0.23929,-0.28194,0.82376,0.24243,-0.17137,1.2845,0.15462,0.26302,0.073404,0.10789,0.054372,-0.022865,0.099754,0.069212,-0.030624,0.081991,10.705,-6.7573
-0.72665,164.9,146.59,6.0917,5.8124,51.196,75.478,115.79,109.23,-2.7827,-3.7274,172.7,172.64,24.217,26.951,24.439,147.24,1.2112,276.71,0.020449,-0.14987,-0.25879,0.11736,0.24043,-0.27974,0.68686,0.24684,-0.2027,1.1599,0.13724,0.26473,0.077106,0.11057,0.056511,-0.023102,0.10277,0.070195,-0.029985,0.083122,11.215,-6.6045
-0.63161,167.91,149.99,5.385,5.851,48.175,72.538,115.12,107.93,-2.9077,-3.9556,172.7,172.66,24.44,27.237,25.508,128.28,3.2913,249.61,0.024811,-0.1478,-0.26077,0.12577,0.24141,-0.27752,0.52345,0.24866,-0.23699,1.0096,0.11706,0.26586,0.080128,0.11286,0.058595,-0.023423,0.10495,0.071001,-0.029282,0.084103,11.672,-6.4102
-0.52618,170.48,153.11,4.8754,5.9485,45.788,69.792,114.58,106.75,-3.0616,-4.2461,172.62,172.55,24.637,27.556,26.408,108.03,5.1269,220.26,0.027672,-0.14574,-0.26303,0.1328,0.2422,-0.2753,0.34334,0.24732,-0.27186,0.84326,0.095605,0.26652,0.082387,0.11473,0.060594,-0.023835,0.10624,0.071608,-0.028522,0.084926,12.073,-6.1735
-0.41623,172.58,155.9,4.562,6.1065,44.107,67.27,114.17,105.71,-3.2381,-4.5897,172.49,172.32,24.806,27.906,27.137,87.501,6.7173,190.85,0.028972,-0.14372,-0.26558,0.13838,0.24282,-0.27308,0.15597,0.24213,-0.30492,0.66983,0.074374,0.26658,0.083843,0.11617,0.062481,-0.024339,0.10657,0.072005,-0.027716,0.085592,12.418,-5.8958
-0.30685,174.19,158.33,4.4361,6.3242,43.173,64.998,113.88,104.78,-3.4277,-4.972,172.31,171.99,24.947,28.286,27.7,67.524,8.0765,163.1,0.02872,-0.14178,-0.26836,0.14253,0.24328,-0.27087,-0.030228,0.23236,-0.33402,0.49755,0.054764,0.2657,0.084491,0.11722,0.064225,-0.024932,0.10597,0.07219,-0.026883,0.086113,12.714,-5.5793
-0.20214,175.32,160.36,4.4819,6.5984,42.987,62.993,113.72,103.95,-3.6179,-5.3749,172.09,171.58,25.062,28.695,28.106,48.728,9.2271,138.08,0.026986,-0.13997,-0.27134,0.14531,0.2436,-0.26867,-0.20806,0.21745,-0.35753,0.3333,0.037997,0.26339,0.084364,0.11789,0.065798,-0.025602,0.10447,0.072166,-0.026047,0.086508,12.968,-5.2263
-0.10508,175.98,161.98,4.6783,6.9232,43.506,61.262,113.68,103.21,-3.7946,-5.7783,171.87,171.13,25.155,29.129,28.369,31.575,10.196,116.22,0.023889,-0.13833,-0.27446,0.14683,0.2438,-0.26651,-0.37169,0.19707,-0.3744,0.1825,0.025074,0.2591,0.083525,0.11825,0.067171,-0.026335,0.10214,0.071947,-0.025236,0.086802,13.19,-4.8393
-0.017578,176.2,163.18,5.0006,7.2904,44.641,59.798,113.76,102.54,-3.9434,-6.1622,171.66,170.66,25.231,29.58,28.506,16.394,11.007,97.376,0.019584,-0.1369,-0.27766,0.14724,0.24394,-0.26441,-0.51663,0.17128,-0.38426,0.048998,0.016755,0.25215,0.082061,0.11836,0.068321,-0.027107,0.099076,0.071553,-0.024482,0.087024,13.392,-4.421
0.059443,176.04,163.98,5.4221,7.6897,46.264,58.587,113.95,101.92,-4.0507,-6.5079,171.49,170.21,25.295,30.041,28.534,3.4047,11.682,81.03,0.014251,-0.13573,-0.28089,0.1467,0.24406,-0.2624,-0.63987,0.14055,-0.38735,-0.064882,0.013538,0.24184,0.080078,0.11828,0.069227,-0.02789,0.095385,0.07101,-0.023815,0.087205,13.584,-3.9744
0.12591,175.55,164.39,5.9162,8.1089,48.225,57.606,114.24,101.35,-4.1051,-6.7999,171.37,169.79,25.353,30.502,28.474,-7.2627,12.237,66.564,0.0080837,-0.13485,-0.28409,0.14538,0.24419,-0.2605,-0.74012,0.10572,-0.38445,-0.1582,0.015661,0.22746,0.077692,0.1181,0.069875,-0.028651,0.091198,0.070349,-0.023265,0.087374,13.776,-3.5032
0.1824,174.8,164.46,6.457,8.535,50.369,56.823,114.63,100.82,-4.098,-7.0268,171.32,169.43,25.409,30.954,28.344,-15.554,12.683,53.508,0.0012688,-0.13428,-0.28723,0.14345,0.24438,-0.25876,-0.81779,0.067938,-0.37671,-0.23127,0.023113,0.2084,0.075017,0.11786,0.070259,-0.029356,0.086644,0.069601,-0.022858,0.08756,13.976,-3.0121
0.22994,173.86,164.23,7.0212,8.9544,52.556,56.208,115.11,100.32,-4.0246,-7.182,171.34,169.15,25.47,31.386,28.165,-21.486,13.03,41.682,-0.006022,-0.13404,-0.29028,0.14107,0.24468,-0.25723,-0.8749,0.028528,-0.36547,-0.28543,0.035649,0.1842,0.072159,0.11764,0.070381,-0.029969,0.081846,0.068799,-0.022613,0.087786,14.191,-2.5059
0.26981,172.79,163.76,7.5886,9.3539,54.674,55.727,115.68,99.869,-3.8835,-7.2641,171.45,168.95,25.538,31.789,27.955,-25.148,13.29,31.168,-0.013644,-0.13414,-0.29321,0.13838,0.24512,-0.25594,-0.91467,-0.011148,-0.35209,-0.32284,0.052818,0.15463,0.069209,0.11747,0.070247,-0.030455,0.076914,0.067967,-0.022547,0.088074,14.425,-1.9901
0.30334,171.65,163.1,8.1425,9.7212,56.642,55.354,116.33,99.46,-3.6775,-7.2769,171.63,168.83,25.614,32.154,27.733,-26.699,13.475,22.198,-0.021487,-0.13455,-0.29603,0.1355,0.24573,-0.25494,-0.94118,-0.049805,-0.33782,-0.34632,0.07399,0.1197,0.066238,0.11741,0.069874,-0.030786,0.071935,0.067125,-0.022668,0.088441,14.683,-1.4696
0.33171,170.49,162.33,8.6706,10.046,58.409,55.065,117.04,99.098,-3.4125,-7.2287,171.89,168.79,25.7,32.475,27.513,-26.366,13.6,15.01,-0.029478,-0.13527,-0.29872,0.1325,0.24655,-0.25428,-0.95892,-0.08633,-0.32365,-0.35907,0.098391,0.079761,0.063289,0.11746,0.069283,-0.030936,0.066972,0.066279,-0.022979,0.088897,14.969,-0.94857
0.35588,169.34,161.49,9.1646,10.318,59.954,54.846,117.81,98.788,-3.0973,-7.1315,172.2,168.81,25.796,32.749,27.31,-24.425,13.681,9.7304,-0.037583,-0.13627,-0.30131,0.12947,0.2476,-0.25398,-0.97253,-0.11985,-0.31029,-0.36449,0.12513,0.03551,0.060383,0.11765,0.068501,-0.03089,0.062053,0.065419,-0.023481,0.08945,15.288,-0.42985
0.37642,168.23,160.65,9.6208,10.533,61.277,54.692,118.63,98.531,-2.743,-6.9999,172.56,168.89,25.899,32.975,27.133,-21.199,13.734,6.2875,-0.045802,-0.13752,-0.30379,0.12642,0.24887,-0.25408,-0.98632,-0.14979,-0.29808,-0.36586,0.15321,-0.012001,0.05751,0.11797,0.067558,-0.030636,0.057178,0.064523,-0.024168,0.090102,15.644,0.08544
0.39351,167.17,159.85,10.039,10.686,62.395,54.605,119.5,98.329,-2.3617,-6.8496,172.94,168.99,26.012,33.153,26.991,-17.037,13.77,4.3804,-0.054168,-0.13898,-0.30619,0.12337,0.25039,-0.25459,-1.0039,-0.17583,-0.28704,-0.36612,0.18158,-0.061397,0.05464,0.1184,0.066486,-0.030173,0.052312,0.063554,-0.025034,0.09085,16.041,0.59809
0.40689,166.19,159.13,10.424,10.776,63.339,54.594,120.39,98.182,-1.9665,-6.6959,173.32,169.11,26.134,33.287,26.888,-12.31,13.8,3.5402,-0.062729,-0.14063,-0.30849,0.1203,0.25213,-0.25552,-1.0274,-0.19792,-0.27681,-0.36745,0.20916,-0.11108,0.051724,0.1189,0.065318,-0.029508,0.047399,0.062462,-0.02607,0.091686,16.482,1.1109
0.41592,165.3,158.53,10.782,10.806,64.144,54.672,121.31,98.09,-1.57,-6.5528,173.68,169.23,26.27,33.381,26.827,-7.3935,13.827,3.2691,-0.071537,-0.14244,-0.31071,0.11721,0.25409,-0.25685,-1.0569,-0.21626,-0.26671,-0.37091,0.23489,-0.15935,0.048704,0.11942,0.064088,-0.028655,0.042365,0.061193,-0.027267,0.092601,16.969,1.6284
0.41963,164.5,158.05,11.12,10.777,64.849,54.848,122.25,98.051,-1.1842,-6.4319,174.01,169.32,26.423,33.443,26.805,-2.6618,13.853,3.1842,-0.080616,-0.14436,-0.31285,0.11408,0.25624,-0.25855,-1.0895,-0.23123,-0.2557,-0.3762,0.2578,-0.20454,0.045532,0.11992,0.062826,-0.027632,0.03714,0.059695,-0.028616,0.093581,17.503,2.1569
