0,155.88,139.84,15.416,13.707,76.896,72.366,95.946,89.082,0.19475,-1.7593,175.3,172.8,39.069,29.018,8.9643,0,-3.4239,0,0.049896,-0.18762,-0.16814,0.079634,0.19796,-0.16557,0,0,0,0,0,0,0.10464,0.1258,0.024395,-0.0054824,0.0047931,-0.013155,-0.033573,0.048936,40.609,34.216
0.090488,155.55,139.9,16.442,13.448,80.077,72.399,95.57,89.52,-0.020641,-1.5043,174.98,173.16,39.046,28.896,8.0875,-105.22,-4.2776,-102.44,0.062248,-0.18955,-0.16713,0.080176,0.19789,-0.16478,1.4823,-0.23252,0.12169,0.065027,-0.0085176,0.094559,0.10594,0.12399,0.025387,-0.0052845,0.0080199,-0.014712,-0.034391,0.049237,40.463,33.651
0.072629,155.25,139.92,17.454,13.181,83.024,72.441,95.218,89.893,-0.23405,-1.2508,174.66,173.51,39.044,28.812,7.1866,-108.1,-5.1095,-99.832,0.074561,-0.19147,-0.16608,0.081043,0.19789,-0.16392,1.4775,-0.23034,0.12615,0.10403,0.00024989,0.10409,0.10706,0.12233,0.026391,-0.0050767,0.011052,-0.016177,-0.035213,0.049602,40.344,33.091
0.062233,155.01,139.9,18.431,12.907,85.686,72.495,94.891,90.184,-0.44171,-1.0039,174.35,173.85,39.056,28.777,6.2889,-107.72,-5.8904,-93.71,0.086719,-0.19334,-0.16495,0.082148,0.19804,-0.16292,1.459,-0.22376,0.13591,0.13267,0.017718,0.11957,0.10801,0.12083,0.027404,-0.0048316,0.013936,-0.017583,-0.036021,0.050076,40.266,32.526
0.059919,154.85,139.83,19.358,12.627,88.033,72.559,94.587,90.38,-0.64074,-0.76859,174.05,174.18,39.078,28.802,5.4152,-104.85,-6.5937,-84.396,0.098633,-0.19511,-0.16369,0.083395,0.19839,-0.16174,1.4297,-0.21318,0.1507,0.14964,0.042895,0.14146,0.1088,0.11948,0.028424,-0.004526,0.016715,-0.018969,-0.036801,0.050696,40.24,31.95
0.066256,154.76,139.69,20.221,12.337,90.054,72.627,94.304,90.47,-0.82914,-0.54956,173.76,174.48,39.101,28.899,4.5781,-100.46,-7.1963,-72.309,0.11024,-0.19677,-0.16228,0.084676,0.19901,-0.16033,1.3926,-0.19912,0.16984,0.15372,0.07421,0.16992,0.10944,0.11828,0.029448,-0.0041433,0.019426,-0.020373,-0.03754,0.051491,40.276,31.36
0.082128,154.75,139.5,21.013,12.035,91.754,72.686,94.037,90.444,-1.0057,-0.35105,173.5,174.75,39.119,29.076,3.7817,-95.558,-7.6789,-57.91,0.12149,-0.19829,-0.16067,0.085877,0.19993,-0.15862,1.3498,-0.18212,0.19246,0.1441,0.1097,0.20467,0.10995,0.11719,0.030472,-0.0036747,0.022093,-0.021829,-0.038227,0.05248,40.383,30.752
0.10888,154.82,139.25,21.73,11.717,93.15,72.719,93.778,90.298,-1.1698,-0.17646,173.25,174.99,39.124,29.34,3.024,-90.931,-8.026,-41.651,0.13234,-0.19965,-0.15886,0.086884,0.20115,-0.15658,1.3024,-0.16276,0.2176,0.12088,0.1472,0.245,0.11035,0.11622,0.031493,-0.0031191,0.024737,-0.023357,-0.038853,0.05367,40.566,30.127
0.1482,154.96,138.96,22.368,11.377,94.263,72.707,93.52,90.029,-1.3211,-0.028131,173.02,175.19,39.107,29.694,2.2987,-87.034,-8.2252,-23.909,0.14276,-0.20083,-0.15682,0.087594,0.20269,-0.15416,1.2506,-0.14158,0.24429,0.085175,0.18445,0.28973,0.11067,0.11535,0.032506,-0.0024832,0.027371,-0.024962,-0.039411,0.055056,40.827,29.488
0.2018,155.14,138.63,22.929,11.01,95.119,72.63,93.258,89.637,-1.4597,0.092748,172.82,175.35,39.059,30.136,1.599,-83.969,-8.2664,-4.9354,0.15271,-0.20182,-0.15456,0.087917,0.20452,-0.15135,1.1937,-0.11909,0.27163,0.038694,0.21926,0.33731,0.11095,0.11459,0.033506,-0.0017801,0.030015,-0.02663,-0.039892,0.056621,41.165,28.836
0.27105,155.37,138.27,23.412,10.609,95.748,72.469,92.984,89.124,-1.5856,0.18619,172.63,175.47,38.974,30.66,0.91936,-81.553,-8.1398,15.181,0.16213,-0.20262,-0.15207,0.087776,0.2066,-0.14814,1.1307,-0.095644,0.29874,-0.016885,0.24962,0.38597,0.11121,0.11394,0.034493,-0.0010282,0.032691,-0.028328,-0.040287,0.05834,41.576,28.171
