0,133.07,135.2,6.2394,5.7853,61.329,68.322,148.85,157.36,-1.0446,-0.14434,171.67,172.74,18.618,16.104,-3.1073,0,4.4997,0,0.024522,-0.25217,-0.44257,-0.013578,0.22063,-0.46983,0,0,0,0,0,0,0.067104,0.059366,1.5635e-05,0.0096367,0.06355,0.046124,-0.096846,0.059818,3.2159,0.79175
0.56327,134.12,134.26,7.1731,5.8038,61.895,71.742,148.18,159.07,-0.69558,-0.13649,172.35,172.82,18.554,15.578,-4.4363,-159.48,1.6251,-344.95,0.029957,-0.25128,-0.44279,-0.020663,0.22196,-0.46922,0.65215,0.10687,-0.027105,-0.85015,0.1589,0.072272,0.069862,0.05657,0.00085288,0.010838,0.067582,0.04671,-0.096701,0.059434,2.3891,0.50417
0.54804,135.12,133.34,8.0712,5.8328,62.482,74.858,147.53,160.75,-0.35419,-0.13098,173.02,172.9,18.528,15.121,-5.7088,-152.7,-1.1318,-330.83,0.035363,-0.25058,-0.44288,-0.027417,0.22331,-0.46859,0.64879,0.084203,-0.0099376,-0.81052,0.16272,0.076075,0.072567,0.053846,0.0016352,0.012025,0.071583,0.047346,-0.096689,0.059134,1.5713,0.216
0.52044,136.06,132.5,8.9168,5.877,63.085,77.625,146.87,162.35,-0.025428,-0.12764,173.66,172.97,18.55,14.752,-6.8919,-141.98,-3.6817,-305.99,0.040692,-0.25014,-0.44272,-0.033606,0.2247,-0.46792,0.63945,0.052505,0.018468,-0.74264,0.16689,0.080532,0.075212,0.051297,0.002347,0.013176,0.075507,0.04805,-0.096859,0.058968,0.78339,-0.064291
0.48328,136.92,131.74,9.6984,5.9413,63.701,80.03,146.19,163.83,0.28724,-0.12583,174.26,173.03,18.625,14.481,-7.9601,-128.17,-5.9554,-272.84,0.04591,-0.25003,-0.44223,-0.039038,0.22614,-0.4672,0.62613,0.012951,0.05964,-0.65185,0.17286,0.086444,0.077808,0.049012,0.0029775,0.014279,0.079318,0.048833,-0.097253,0.058986,0.043016,-0.32758
0.43993,137.69,131.09,10.41,6.0301,64.33,82.083,145.47,165.14,0.582,-0.1244,174.83,173.08,18.761,14.309,-8.8955,-112.26,-7.9081,-234.33,0.051,-0.25031,-0.44127,-0.043579,0.22766,-0.46641,0.61084,-0.032715,0.11466,-0.5449,0.18208,0.094567,0.080383,0.047057,0.0035215,0.015334,0.082994,0.049699,-0.097907,0.059236,-0.63582,-0.56408
0.39389,138.38,130.57,11.05,6.1473,64.971,83.812,144.68,166.25,0.85854,-0.12176,175.35,173.13,18.962,14.232,-9.6889,-95.197,-9.5193,-193.34,0.055961,-0.25099,-0.43974,-0.047155,0.22929,-0.46553,0.59533,-0.082321,0.18398,-0.4291,0.19579,0.10546,0.082981,0.045473,0.0039805,0.01635,0.086527,0.050642,-0.098848,0.059765,-1.243,-0.76365
0.34844,138.99,130.2,11.622,6.2958,65.625,85.248,143.78,167.16,1.1179,-0.11587,175.84,173.18,19.231,14.242,-10.338,-77.904,-10.789,-152.41,0.060802,-0.2521,-0.43751,-0.049751,0.23108,-0.46454,0.58093,-0.1334,0.26733,-0.31161,0.21479,0.11939,0.085656,0.044283,0.0043621,0.017345,0.089918,0.051652,-0.10009,0.060614,-1.7718,-0.91642
0.30644,139.55,129.98,12.133,6.4772,66.293,86.428,142.74,167.86,1.362,-0.10441,176.3,173.23,19.573,14.329,-10.848,-61.182,-11.736,-113.57,0.065541,-0.25363,-0.43448,-0.051408,0.23308,-0.4634,0.56863,-0.18335,0.3636,-0.19878,0.23942,0.13625,0.088461,0.043489,0.0046805,0.018341,0.093175,0.05271,-0.10162,0.061816,-2.2184,-1.0135
0.27016,140.08,129.93,12.593,6.6919,66.97,87.384,141.52,168.35,1.5936,-0.084947,176.72,173.31,19.988,14.481,-11.229,-45.712,-12.389,-78.345,0.0702,-0.25554,-0.43056,-0.052207,0.23532,-0.46211,0.55913,-0.22955,0.47083,-0.095896,0.2694,0.15555,0.091453,0.043081,0.004956,0.019367,0.096317,0.053797,-0.10344,0.063393,-2.5814,-1.0471
