16 16 16
0
22093277 22001808 9 6 4 4 6 5 5 11 5 8 3 3 6 6 
21948641 156682804 72426275 0 0 0 0 0 0 0 0 0 0 0 0 11 
0 71901809 338575107 126930649 0 0 0 0 0 0 0 0 0 0 36 11 
0 0 125380974 505383298 169044151 0 0 0 0 0 0 0 0 60 42 8 
0 0 0 166674109 609572325 185927828 0 0 0 0 0 0 82 111 29 7 
0 0 0 0 182680753 613448146 172865893 0 0 0 0 117 169 96 30 2 
0 0 0 0 0 169293135 537688273 145460902 0 0 134 206 146 63 25 8 
0 0 0 0 0 0 141983919 429392754 109719651 136 263 133 116 55 31 5 
0 0 0 0 0 0 0 106348569 303826236 72433712 145 113 120 64 38 6 
0 0 0 0 0 0 0 161 70156209 190082090 41719748 111 110 57 23 4 
0 0 0 0 0 0 159 215 141 40718922 102484411 19866297 87 65 26 5 
0 0 0 0 0 142 230 144 114 135 19802808 44654884 7343984 59 22 6 
0 0 0 0 95 184 141 125 123 112 111 7493545 14748605 2066638 29 5 
0 0 0 84 177 149 105 106 111 96 105 108 2105488 3695164 420514 2 
0 0 65 115 83 62 73 53 49 52 59 63 56 424575 564110 35243 
0 38 48 33 27 30 23 27 30 21 19 34 33 36 28184 15755 
1
21948641 156682803 72426275 0 0 0 0 0 0 0 0 0 0 0 0 36 
160438812 502915076 645185488 189272216 0 0 0 0 0 0 0 0 0 0 0 0 
72009171 640901948 1084211805 1149228497 293261416 0 0 0 0 0 0 0 0 0 0 0 
0 185375365 1130380248 1607099623 1529369934 351825159 0 0 0 0 0 0 0 0 0 0 
0 0 283055414 1493067687 1920808005 1661406414 348655373 0 0 0 0 0 0 0 0 0 
0 0 0 336369826 1614578199 1904984911 1533475608 308902474 0 0 0 0 0 0 0 0 
0 0 0 0 331720683 1485798500 1646342367 1283364286 245948675 0 0 0 0 0 0 0 
0 0 0 0 0 291598509 1232458420 1303724234 960110219 170493294 0 0 0 0 0 0 
0 0 0 0 0 0 227298660 910965967 913237067 626967374 101101766 0 0 0 0 0 
0 0 0 0 0 0 0 155667317 593658280 562320977 351589617 49127235 0 0 0 0 
0 0 0 0 0 0 0 0 92488624 336027557 294666779 160404199 18462443 0 0 0 
0 0 0 0 0 0 0 0 0 46083501 157072970 122275173 55770063 5178263 0 0 
0 0 0 0 0 0 0 0 0 0 18196671 56477530 37289263 14346556 1028829 0 
0 0 0 0 0 0 0 0 0 0 0 5371590 14758374 8088288 2371806 83226 
0 0 0 0 0 0 0 0 0 0 0 0 1081310 2463963 933823 124293 
0 0 0 0 0 0 0 0 0 0 0 0 0 76054 114182 14788 
2
0 71901809 338575107 126930649 0 0 0 0 0 0 0 0 0 0 60 42 
72009171 640901948 1084211805 1149228497 293261416 0 0 0 0 0 0 0 0 0 0 0 
346007886 1079890796 1577749672 1929325068 1822072806 409445778 0 0 0 0 0 0 0 0 0 0 
125536447 1129229342 1904401043 2317588765 2552006086 2182917742 444338765 0 0 0 0 0 0 0 0 0 
0 283387144 1760024345 2498373343 2741299358 2741965202 2160942295 416696613 0 0 0 0 0 0 0 0 
0 0 387022244 2079828107 2669900215 2671004505 2487473765 1897845174 348298532 0 0 0 0 0 0 0 
0 0 0 414428951 2046952326 2416853563 2259071266 2045084356 1490369242 256121834 0 0 0 0 0 0 
0 0 0 0 386540774 1782030367 1968366431 1764589973 1513132353 1026253416 159545409 0 0 0 0 0 
