16 16 16
0
40996 22882 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
22882 191540 70352 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 70352 405884 121943 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 121943 591454 158047 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 158047 705758 173147 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 173147 718716 165351 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 165351 661226 145700 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 145700 560182 117881 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 117881 431842 83342 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 83342 292862 49912 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 49912 167116 25421 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 25421 75260 9150 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 9150 25084 2503 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 2503 6590 470 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 470 1138 43 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 43 64 
1
22882 191540 70352 0 0 0 0 0 0 0 0 0 0 0 0 0 
191540 490680 618222 176276 0 0 0 0 0 0 0 0 0 0 0 0 
70352 618222 1041138 1072010 265093 0 0 0 0 0 0 0 0 0 0 0 
0 176276 1072010 1494956 1388486 312995 0 0 0 0 0 0 0 0 0 0 
0 0 265093 1388486 1746530 1490741 312565 0 0 0 0 0 0 0 0 0 
0 0 0 312995 1490741 1738472 1410366 282717 0 0 0 0 0 0 0 0 
0 0 0 0 312565 1410366 1576088 1233536 238127 0 0 0 0 0 0 0 
0 0 0 0 0 282717 1233536 1325776 987635 177028 0 0 0 0 0 0 
0 0 0 0 0 0 238127 987635 1013528 699223 110687 0 0 0 0 0 
0 0 0 0 0 0 0 177028 699223 678884 418985 58565 0 0 0 0 
0 0 0 0 0 0 0 0 110687 418985 371732 201531 23351 0 0 0 
0 0 0 0 0 0 0 0 0 58565 201531 155566 71137 7175 0 0 
0 0 0 0 0 0 0 0 0 0 23351 71137 45020 17850 1276 0 
0 0 0 0 0 0 0 0 0 0 0 7175 17850 9794 3138 128 
0 0 0 0 0 0 0 0 0 0 0 0 1276 3138 1100 181 
0 0 0 0 0 0 0 0 0 0 0 0 0 128 181 22 
2
0 70352 405884 121943 0 0 0 0 0 0 0 0 0 0 0 0 
70352 618222 1041138 1072010 265093 0 0 0 0 0 0 0 0 0 0 0 
405884 1041138 1509288 1795632 1647448 363552 0 0 0 0 0 0 0 0 0 0 
121943 1072010 1795632 2131034 2299715 1937576 396405 0 0 0 0 0 0 0 0 0 
0 265093 1647448 2299715 2464112 2430591 1930412 378989 0 0 0 0 0 0 0 0 
0 0 363552 1937576 2430591 2393666 2252006 1742069 327332 0 0 0 0 0 0 0 
0 0 0 396405 1930412 2252006 2118778 1938984 1437993 250255 0 0 0 0 0 0 
0 0 0 0 378989 1742069 1938984 1743962 1518369 1043383 159454 0 0 0 0 0 
0 0 0 0 0 327332 1437993 1518369 1301100 1063121 639939 85373 0 0 0 0 
0 0 0 0 0 0 250255 1043383 1063121 849284 618813 321165 34375 0 0 0 
0 0 0 0 0 0 0 159454 639939 618813 445660 286038 121502 10985 0 0 
0 0 0 0 0 0 0 0 85373 321165 286038 180944 98258 36093 2473 0 
0 0 0 0 0 0 0 0 0 34375 121502 98258 49796 23469 6211 185 
0 0 0 0 0 0 0 0 0 0 10985 36093 23469 10070 3371 486 
0 0 0 0 0 0 0 0 0 0 0 2473 6211 3371 932 123 
0 0 0 0 0 0 0 0 0 0 0 0 185 486 123 22 
3
0 0 121943 591454 158047 0 0 0 0 0 0 0 0 0 0 0 
0 176276 1072010 1494956 1388486 312995 0 0 0 0 0 0 0 0 0 0 
121943 1072010 1795632 2131034 2299715 1937576 396405 0 0 0 0 0 0 0 0 0 
591454 1494956 2131034 2513532 2695754 2668330 2126008 412878 0 0 0 0 0 0 0 0 
158047 1388486 2299715 2695754 2867774 2813771 2633445 2021061 377069 0 0 0 0 0 0 0 
0 312995 1937576 2668330 2813771 2732506 2548922 2330065 1730565 300678 0 0 0 0 0 0 
0 0 396405 2126008 2633445 2548922 2353514 2139482 1878134 1306299 200338 0 0 0 0 0 
0 0 0 412878 2021061 2330065 2139482 1906638 1649159 1348150 824914 110017 0 0 0 0 
0 0 0 0 377069 1730565 1878134 1649159 1401804 1130745 822296 427586 45889 0 0 0 
0 0 0 0 0 300678 1306299 1348150 1130745 895456 642692 405874 168540 14999 0 0 
0 0 0 0 0 0 200338 824914 822296 642692 457520 288191 150534 51818 3114 0 
