16 16 16
0
27120 21877 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
21877 207248 77817 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 77817 453195 137102 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 137102 676919 179980 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 179980 814836 197768 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 197768 837948 185399 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 185399 740849 156897 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 156897 597535 118562 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 118562 424289 75067 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 75067 259067 41156 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 41156 140686 18782 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 18782 59916 6452 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 6452 20419 1737 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 1737 5266 276 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 276 871 25 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 25 42 
1
20432 150460 69337 0 0 0 0 0 0 0 0 0 0 0 0 0 
150460 513670 658800 191906 0 0 0 0 0 0 0 0 0 0 0 0 
69337 658800 1120800 1180151 294572 0 0 0 0 0 0 0 0 0 0 0 
0 191906 1180151 1673648 1570932 350642 0 0 0 0 0 0 0 0 0 0 
0 0 294572 1570932 1987124 1701465 346237 0 0 0 0 0 0 0 0 0 
0 0 0 350642 1701465 2005304 1592553 309662 0 0 0 0 0 0 0 0 
0 0 0 0 346237 1592553 1740514 1343484 248190 0 0 0 0 0 0 0 
0 0 0 0 0 309662 1343484 1388414 997641 166152 0 0 0 0 0 0 
0 0 0 0 0 0 248190 997641 962174 628491 95459 0 0 0 0 0 
0 0 0 0 0 0 0 166152 628491 559126 340597 43835 0 0 0 0 
0 0 0 0 0 0 0 0 95459 340597 281586 149481 16405 0 0 0 
0 0 0 0 0 0 0 0 0 43835 149481 110374 50200 4680 0 0 
0 0 0 0 0 0 0 0 0 0 16405 50200 32498 12381 845 0 
0 0 0 0 0 0 0 0 0 0 0 4680 12381 6352 1874 57 
0 0 0 0 0 0 0 0 0 0 0 0 845 1874 806 90 
0 0 0 0 0 0 0 0 0 0 0 0 0 57 90 20 
2
0 69064 320907 122681 0 0 0 0 0 0 0 0 0 0 0 0 
69064 643234 1084795 1152883 294760 0 0 0 0 0 0 0 0 0 0 0 
320907 1084795 1590636 1941235 1820855 409183 0 0 0 0 0 0 0 0 0 0 
122681 1152883 1941235 2354934 2570835 2189483 439213 0 0 0 0 0 0 0 0 0 
0 294760 1820855 2570835 2771260 2759929 2145284 411459 0 0 0 0 0 0 0 0 
0 0 409183 2189483 2759929 2748238 2535777 1915181 347776 0 0 0 0 0 0 0 
0 0 0 439213 2145284 2535777 2351812 2104776 1505148 248072 0 0 0 0 0 0 
