-0.1937,-0,0.907
-0.19211,-0.0015877,0.907
-0.19254,-0.007956,0.909
-0.19254,-0.0047736,0.909
-0.19254,-0.0063648,0.909
-0.19572,-0,0.909
-0.19413,-0.0015912,0.909
-0.19254,-0.0031824,0.909
-0.19094,-0.0095472,0.909
-0.19094,-0.0063648,0.909
-0.19094,-0.007956,0.909
-0.19052,-0.0047631,0.907
-0.19052,-0.0031754,0.907
-0.18989,-0.0015824,0.904
-0.19148,-0,0.904
-0.19455,-0.0079735,0.911
-0.19615,-0.0015947,0.911
-0.19455,-0.0063788,0.911
-0.19615,-0.0047841,0.911
-0.18977,-0.0079735,0.911
-0.19455,-0.0047841,0.911
-0.19615,-0.0031894,0.911
-0.19774,-0,0.911
-0.19455,-0.0031894,0.911
-0.19296,-0.0095682,0.911
-0.18977,-0.0063788,0.911
-0.19679,-0.0079998,0.914
-0.19519,-0.0095997,0.914
-0.19039,-0.0095997,0.914
-0.19359,-0.0112,0.914
-0.19199,-0.0112,0.914
-0.19039,-0.025599,0.914
-0.20159,-0,0.914
-0.19999,-0,0.914
-0.19679,-0.0063998,0.914
-0.19839,-0.0031999,0.914
-0.19839,-0.0015999,0.914
-0.2027,-0.0096522,0.919
-0.20109,-0.011261,0.919
-0.20109,-0.0096522,0.919
-0.19787,-0.01287,0.919
-0.19948,-0.01287,0.919
-0.19948,-0.011261,0.919
-0.19948,-0.0096522,0.919
-0.19787,-0.011261,0.919
-0.19883,-0.0080173,0.916
-0.19883,-0.0064138,0.916
-0.2027,-0.0080435,0.919
-0.20431,-0.0080435,0.919
-0.20109,-0.0080435,0.919
-0.20109,-0.0064348,0.919
-0.20431,-0.0064348,0.919
-0.2027,-0.0064348,0.919
-0.20364,-0.0016034,0.916
-0.20364,-0,0.916
-0.20752,-0,0.919
-0.20591,-0,0.919
-0.20591,-0.0032174,0.919
-0.20591,-0.0016087,0.919
-0.20431,-0.0048261,0.919
-0.20431,-0.0032174,0.919
-0.20043,-0.0048103,0.916
-0.19883,-0.0048103,0.916
-0.20204,-0.0016034,0.916
-0.20204,-0.0032069,0.916
-0.20043,-0.0032069,0.916
-0.20043,-0.0016034,0.916
-0.2027,-0.0048261,0.919
-0.19241,-0.025655,0.916
-0.19402,-0.012828,0.916
-0.19081,-0.020845,0.916
-0.19081,-0.011224,0.916
-0.19081,-0.022448,0.916
-0.19241,-0.012828,0.916
-0.19723,-0.0096207,0.916
-0.19562,-0.011224,0.916
-0.19081,-0.024052,0.916
-0.19465,-0.024131,0.919
-0.19626,-0.024131,0.919
-0.19465,-0.020913,0.919
-0.19305,-0.022522,0.919
-0.19305,-0.019304,0.919
-0.19305,-0.020913,0.919
-0.19144,-0.019304,0.919
-0.19305,-0.017696,0.919
-0.19144,-0.016087,0.919
-0.19144,-0.014478,0.919
-0.19465,-0.014478,0.919
-0.19626,-0.014478,0.919
-0.19144,-0.01287,0.919
-0.19626,-0.025739,0.919
-0.19465,-0.022522,0.919
-0.19465,-0.025739,0.919
-0.19626,-0.020913,0.919
-0.19626,-0.022522,0.919
-0.19465,-0.017696,0.919
-0.19465,-0.019304,0.919
-0.19626,-0.016087,0.919
-0.19626,-0.01287,0.919
-0.19465,-0.016087,0.919
-0.19305,-0.024131,0.919
-0.19144,-0.017696,0.919
-0.19305,-0.016087,0.919
-0.19305,-0.014478,0.919
-0.19991,-0.020959,0.921
-0.1983,-0.022571,0.921
-0.1983,-0.020959,0.921
-0.1983,-0.019347,0.921
-0.19669,-0.019347,0.921
-0.19991,-0.019347,0.921
-0.20153,-0.017734,0.921
-0.19991,-0.017734,0.921
-0.1983,-0.017734,0.921
-0.19669,-0.017734,0.921
-0.19991,-0.016122,0.921
-0.1983,-0.016122,0.921
-0.20153,-0.016122,0.921
-0.1983,-0.01451,0.921
